tran_dt,tran_tmrg,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai
20231114,08,114,7074132228440133,137,4634554248275382,392709,01,11,01
20230728,18,118,2320602976167509,125,7327373000707906,472087,02,25,SP
20230810,00,114,7074132228440133,110,1830343887804434,13293,02,19,SP
20240408,12,125,7327373000707906,149,3397713242795883,204363,06,21,02
20240429,08,122,1372230586542608,146,6826529727977535,57851,02,15,00
20240326,21,140,5315442987451403,118,1845026638908759,452208,02,14,01
20240116,12,121,3450387699475439,132,3117147370706933,263456,02,01,01
20231013,00,137,4634554248275382,146,2044337622386638,171401,03,25,00
20240615,21,127,7364172248487280,114,7074132228440133,115380,06,26,00
20231027,03,145,8115200014912585,136,9888774984907266,203080,04,30,02
20240217,03,125,7327373000707906,137,4634554248275382,747322,05,24,01
20240703,06,116,3864311330588715,150,3151118712289553,926249,01,26,01
20231223,00,105,8788427965584766,132,7891534648840953,124087,02,26,01
20231028,08,142,4867669139975024,126,3637455924692426,520571,02,03,00
20231003,08,121,8749092372689667,114,7074132228440133,258180,05,27,01
20230828,12,125,7327373000707906,100,6174986735144862,168996,07,23,01
20230901,15,125,1242194081176001,129,3171515149541358,763930,07,18,00
20240519,08,105,5852145053538028,109,3453612830256018,89130,04,20,02
20230801,08,105,8788427965584766,137,4634554248275382,390512,07,27,SP
20230819,03,138,8372111495903132,146,3217276727757371,94067,05,28,02
20231220,06,113,7407111457153566,150,8150942659590026,852633,02,22,SP
20240403,03,141,7205633670011012,113,7407111457153566,122896,06,15,01
20230821,21,125,7327373000707906,113,7407111457153566,221211,03,00,00
20240404,21,122,1372230586542608,116,9545626707401409,177147,06,22,02
20240613,15,146,2044337622386638,137,4634554248275382,734018,06,02,01
20240706,06,137,1738540822214234,126,3637455924692426,785403,03,18,01
20230822,03,133,6013859679588468,121,9757256706294651,48254,02,22,00
20240108,06,113,7407111457153566,126,7969092982360061,400510,08,22,00
20231112,00,110,1830343887804434,109,4124877594540924,993673,07,24,02
20231101,03,130,9021660436877178,147,9563512533775100,160505,05,24,SP
20231224,03,140,3097353428505241,122,1372230586542608,542949,06,12,00
20240106,21,103,5017088797672763,110,1830343887804434,866208,01,15,02
20231017,08,114,7074132228440133,117,2727784307252509,165605,04,16,SP
20240327,12,136,6730923200534275,110,1830343887804434,465069,04,15,01
20231007,06,137,4634554248275382,125,7327373000707906,72454,01,22,02
20231016,03,110,1830343887804434,122,1372230586542608,252564,08,23,02
20230922,12,137,4634554248275382,140,7999521576496091,237392,08,26,01
20230913,12,140,4650113892650437,114,7074132228440133,799570,04,22,02
20240310,08,121,3450387699475439,117,7251028185317728,49926,02,15,SP
20231004,06,120,8503217734790102,122,1372230586542608,626670,05,15,SP
20230819,12,116,8489284016396019,122,1372230586542608,524336,06,23,SP
20240522,00,140,3963732509473855,116,8522371657872887,184107,06,13,SP
20240314,21,113,7407111457153566,124,4378385294377576,240875,04,02,01
20231002,21,117,7327061747796838,110,1830343887804434,972876,02,04,00
20231225,08,113,7407111457153566,137,4634554248275382,43566,08,20,01
20240602,15,114,6733779558983994,113,1655197355409808,296416,05,01,02
20231213,00,104,9828996592873874,109,8481887776848437,334086,06,00,00
20240113,06,123,2518156601502775,143,3350776267933207,366338,04,18,02
20231214,03,121,3450387699475439,144,5730534954854859,596168,02,22,SP
20240513,03,100,7389211874035946,126,3637455924692426,787773,07,21,01
20230911,12,146,2044337622386638,119,4805761096814127,337746,04,21,00
20231029,18,114,7074132228440133,110,1830343887804434,423298,05,00,00
20240102,06,141,4309163247110577,138,2481282322154823,112666,02,24,SP
20240626,12,150,7129297516044555,110,1804237223237438,151186,02,15,01
20231019,21,125,7327373000707906,148,9260162625545617,998251,06,22,00
20240207,08,122,1372230586542608,106,6472842011775230,438864,05,12,SP
20240609,15,109,5634568308602232,123,1270472999304539,982358,03,15,00
20230819,15,146,2044337622386638,114,7074132228440133,764543,08,02,SP
20240120,21,125,1959349702665081,132,7717860280648267,54927,04,23,00
20240205,00,132,9923944853664345,119,9432687916292782,378931,03,11,01
20240616,15,110,1830343887804434,137,4634554248275382,667321,05,00,01
20231126,21,114,7074132228440133,125,7327373000707906,505951,02,02,00
20240622,18,114,6033738270029367,148,9774473253664699,819122,03,03,01
20230820,08,114,7074132228440133,118,7041635534356995,101429,05,14,02
20240511,08,111,9435974436657480,135,6563906205074332,176001,02,18,02
20240429,21,125,7327373000707906,150,7513031399756459,721491,02,24,SP
20240417,06,122,1372230586542608,141,1937509013649338,665975,08,18,00
20231113,21,114,7074132228440133,137,4634554248275382,54623,04,21,02
20230829,18,114,7074132228440133,124,6773391870050890,827238,07,17,00
20231227,15,130,5073706598101579,109,3557960171922581,45492,01,12,SP
20230808,06,134,2634518126318056,134,4977161947769344,448823,07,01,00
20240420,21,125,7327373000707906,103,2919489489992506,851255,01,18,01
20240310,21,120,3079677779729782,149,7098982057106015,629221,06,01,00
20240209,03,102,9735758124223849,146,2044337622386638,610400,04,30,01
20240617,08,105,8788427965584766,126,3637455924692426,394891,01,03,01
20240525,06,144,4696499146694200,125,7327373000707906,960467,03,20,02
20240324,18,150,8072780843145354,138,9654993645343320,592578,02,28,00
20240430,00,102,2171260299224522,110,1830343887804434,749617,01,25,00
20240402,21,109,1885740487758503,140,8326903696106061,152805,05,16,SP
20240427,08,146,2044337622386638,113,7407111457153566,208561,03,16,01
20231021,08,121,3450387699475439,129,2290848457184963,846277,08,28,02
20231229,12,100,9699008555219796,105,8392149312828161,234264,03,21,00
20230904,12,129,4620911386221829,150,7755917101559873,626816,08,22,SP
20240210,08,126,3637455924692426,116,7712114749503933,874009,06,22,SP
20230807,12,105,8788427965584766,105,8788427965584766,596379,06,28,02
20240403,03,146,2044337622386638,145,1667711735353737,469138,05,15,00
20240329,03,100,1945445678112124,135,6678476006145512,39126,05,04,00
20240414,18,143,6149720577572185,139,1808045112589860,862456,08,14,00
20240219,15,126,8405675483203251,131,4893636704278161,511056,03,14,00
20231231,18,110,1830343887804434,114,7074132228440133,474358,01,12,00
20240427,21,144,7233872551356164,125,7327373000707906,896418,01,23,00
20231017,08,126,3637455924692426,137,4634554248275382,554156,04,15,02
20231002,08,125,2482260149603641,113,6228096129338778,912530,08,15,SP
20231228,00,114,1511502354546345,116,6659898112464643,688440,07,19,SP
20240609,03,107,1642439502025326,146,2044337622386638,912129,05,21,00
20240402,15,126,3637455924692426,146,9976939478639894,895626,04,22,01
20240709,00,103,9922901357180161,133,1666225678687234,760950,02,27,01
20240519,06,137,8414208973183100,107,6940247854043406,735103,08,30,SP
20230807,00,105,5957822747975150,137,4634554248275382,182677,06,17,00
20230827,00,112,7739247054128391,131,6973735077309557,940379,05,02,00
20240519,12,105,8788427965584766,108,6894963253091494,185806,08,00,01
20231005,06,147,8191965164753582,125,7327373000707906,861443,02,00,00
20240626,21,137,4634554248275382,111,8422950035086916,470931,07,22,00
20240120,03,110,1830343887804434,106,2338951126406700,155233,08,16,01
20240104,18,105,8788427965584766,118,4281634892944967,745286,03,02,00
20231214,15,134,4168365917554756,137,4634554248275382,206686,05,04,SP
20240414,08,133,2982285725339017,146,2044337622386638,579682,08,24,02
20240709,08,149,6532292510065804,126,3637455924692426,930068,03,30,00
20240208,08,113,7407111457153566,137,4634554248275382,787900,04,26,00
20240426,15,146,2044337622386638,146,2044337622386638,899998,03,00,02
20231106,15,122,1372230586542608,142,3251787055734863,450489,02,02,02
20240510,06,127,8697447518686654,118,3704309693851293,789403,08,12,00
20230914,06,108,2631586615005542,114,7074132228440133,395508,05,16,01
20230802,18,137,4634554248275382,102,1160412858155825,502732,08,12,01
20240507,03,109,9046517255253936,114,7074132228440133,842599,02,15,SP
20230726,06,121,3450387699475439,150,2399182922429557,900706,07,19,02
20230830,08,111,3830231528501863,134,2614212319274400,565264,07,17,SP
20231219,03,120,1320478822410800,117,2179042012842355,672755,03,30,01
20231214,00,121,3450387699475439,105,8788427965584766,441691,02,14,00
20230721,08,105,8788427965584766,120,5329140830154785,479843,07,18,SP
20240119,15,137,7451731774388321,114,7074132228440133,708850,07,25,00
20231018,03,113,7407111457153566,126,3637455924692426,625474,05,24,02
20240305,15,147,3541796221944579,126,3637455924692426,391949,06,13,00
20230926,00,124,8557984140250658,137,4634554248275382,390392,08,23,SP
20231013,21,138,5900599211494100,106,6292683870299809,703503,07,24,SP
20240415,08,125,7327373000707906,117,5780794251626078,384165,08,22,02
20240402,06,105,8788427965584766,121,3450387699475439,494520,07,00,SP
20230828,18,106,5905684323795614,146,2044337622386638,688830,07,25,02
20240522,03,114,7751218609080543,122,1372230586542608,985978,03,27,02
20240307,03,115,1627260470097218,110,1830343887804434,7481,03,11,00
20240303,21,137,4634554248275382,125,7327373000707906,380604,03,22,00
20240107,12,142,6367982051258540,126,3637455924692426,178813,07,01,00
20230809,15,105,8788427965584766,113,7407111457153566,884358,05,01,SP
20240511,21,149,1993994271165000,137,4634554248275382,613997,01,24,00
20240119,21,125,7327373000707906,137,3738943890446052,767374,03,03,SP
20231023,12,146,2044337622386638,121,3450387699475439,182798,04,19,SP
20230717,15,129,9546075408075558,121,3450387699475439,274882,06,16,SP
20240524,15,114,7074132228440133,113,7407111457153566,700589,07,15,00
20231003,21,125,7327373000707906,114,7074132228440133,614931,08,28,SP
20230916,03,124,4652638148343033,107,5454972282786084,99284,04,23,01
20230727,00,108,8015028383920530,146,2044337622386638,144312,03,27,SP
20240111,06,126,3637455924692426,125,2454451865058178,89436,06,13,02
20231014,03,141,1911885290297932,139,4669831868523129,694876,07,03,00
20230803,21,125,7327373000707906,142,1884828041602614,236866,08,23,02
20230824,08,121,3450387699475439,114,7074132228440133,948871,06,20,00
20231208,12,134,4142459800064462,105,8788427965584766,819426,05,22,00
20240506,12,113,7407111457153566,118,9363217406814906,723075,02,13,00
20230816,08,105,8788427965584766,126,3637455924692426,363394,03,13,SP
20230814,03,133,8399691612615466,121,3450387699475439,415486,05,25,01
20230727,08,110,1830343887804434,125,7327373000707906,819497,05,25,00
20240413,15,104,7292837290793560,141,9240097977582921,541094,07,19,01
20231223,03,146,3102825382046701,137,4634554248275382,438566,04,02,02
20240331,15,137,4634554248275382,114,7074132228440133,410421,07,27,SP
20231224,06,117,9624859830725624,121,5180708506193393,243472,08,20,SP
20240610,08,146,4252754838594326,146,2044337622386638,580800,05,15,02
20231122,15,119,9657514764444073,121,3450387699475439,800705,02,23,01
20231121,08,101,6752163584478837,121,7565678726650022,70740,01,25,01
20230926,18,110,1830343887804434,110,1830343887804434,518127,08,01,00
20230919,00,146,2044337622386638,103,2049965778436384,600805,06,11,02
20240306,08,107,1065753956443465,132,8311103559502145,326425,02,19,01
20240516,21,121,3450387699475439,125,7327373000707906,726511,06,03,SP
20231006,03,146,2044337622386638,137,4634554248275382,247396,06,15,02
20240101,15,114,7074132228440133,122,1372230586542608,271197,06,13,01
20230801,15,110,1830343887804434,102,2341727946789861,556727,04,17,00
20231105,06,112,2863454801054236,114,7074132228440133,866032,03,23,00
20240110,15,130,3817195451383014,146,2044337622386638,856938,02,04,02
